timestamp,price,score
2014-04-25T00:00:00Z,466.88685158400006,0.0288832263885501
2014-04-26T00:00:00Z,461.04532600000005,0.010099796814784
2014-04-27T00:00:00Z,434.374768044,0
2014-04-28T00:00:00Z,442.82037402,0.0022906995617763
2014-04-29T00:00:00Z,448,0.0135023769497433
2014-04-30T00:00:00Z,448.89941997000005,0.00324691088903623
2014-05-01T00:00:00Z,460.70126204400003,0
2014-05-02T00:00:00Z,454.35562384599996,0
2014-05-03T00:00:00Z,439.87207680600005,0
2014-05-04T00:00:00Z,437.933060358,0
2014-05-05T00:00:00Z,433,0.00157334603476561
2014-05-06T00:00:00Z,428.01000000000005,0.00153015134101903
2014-05-07T00:00:00Z,440.92028681400006,0.00910943013220217
2014-05-08T00:00:00Z,439.0813533279999,0.00167512041122053
2014-05-09T00:00:00Z,451.468934602,0
